type,susceptibility,time,mean infection rate,std. dev
smooth-disco,0.2,271200,0.9978,0.0106
smooth-disco,0.2,271800,0.9978,0.0106
smooth-disco,0.2,272400,0.9978,0.0106
smooth-disco,0.2,273000,0.9978,0.0106
smooth-disco,0.2,273600,0.9978,0.0106
smooth-disco,0.2,274200,0.9978,0.0106
smooth-disco,0.2,274800,0.9978,0.0106
smooth-disco,0.2,275400,0.9978,0.0106
smooth-disco,0.2,276000,0.9978,0.0106
smooth-disco,0.2,276600,0.9978,0.0106
smooth-disco,0.2,277200,0.9978,0.0106
smooth-disco,0.2,277800,0.9978,0.0106
smooth-disco,0.2,278400,0.9989,0.0078
smooth-disco,0.2,279000,0.9989,0.0078
smooth-disco,0.2,279600,0.9989,0.0078
smooth-disco,0.2,280200,0.9989,0.0078
smooth-disco,0.2,280800,0.9989,0.0078
smooth-disco,0.2,281400,0.9989,0.0078
smooth-disco,0.2,282000,0.9989,0.0078
smooth-disco,0.2,282600,0.9989,0.0078
smooth-disco,0.2,283200,0.9989,0.0078
smooth-disco,0.2,283800,0.9989,0.0078
smooth-disco,0.2,284400,0.9989,0.0078
smooth-disco,0.2,285000,0.9989,0.0078
smooth-disco,0.2,285600,0.9989,0.0078
smooth-disco,0.2,286200,0.9989,0.0078
smooth-disco,0.2,286800,0.9989,0.0078
smooth-disco,0.2,287400,0.9989,0.0078
smooth-disco,0.2,288000,0.9989,0.0078
smooth-disco,0.2,288600,0.9989,0.0078
smooth-disco,0.2,289200,0.9989,0.0078
smooth-disco,0.2,289800,0.9989,0.0078
smooth-disco,0.2,290400,0.9989,0.0078
smooth-disco,0.2,291000,0.9989,0.0078
smooth-disco,0.2,291600,0.9989,0.0078
smooth-disco,0.2,292200,0.9989,0.0078
smooth-disco,0.2,292800,0.9989,0.0078
smooth-disco,0.2,293400,0.9989,0.0078
smooth-disco,0.2,294000,0.9989,0.0078
smooth-disco,0.2,294600,0.9989,0.0078
smooth-disco,0.2,295200,0.9989,0.0078
smooth-disco,0.2,295800,0.9989,0.0078
smooth-disco,0.2,296400,0.9989,0.0078
smooth-disco,0.2,297000,0.9989,0.0078
smooth-disco,0.2,297600,0.9989,0.0078
smooth-disco,0.2,298200,0.9989,0.0078
smooth-disco,0.2,298800,0.9989,0.0078
smooth-disco,0.2,299400,0.9989,0.0078
smooth-disco,0.2,300000,0.9989,0.0078
smooth-disco,0.2,300600,0.9989,0.0078
smooth-disco,0.2,301200,0.9989,0.0078
smooth-disco,0.2,301800,0.9989,0.0078
smooth-disco,0.2,302400,0.9989,0.0078
smooth-disco,0.2,303000,0.9989,0.0078
smooth-disco,0.2,303600,0.9989,0.0078
smooth-disco,0.2,304200,0.9989,0.0078
smooth-disco,0.2,304800,0.9989,0.0078
smooth-disco,0.2,305400,0.9989,0.0078
smooth-disco,0.2,306000,0.9989,0.0078
smooth-disco,0.2,306600,0.9989,0.0078
smooth-disco,0.2,307200,0.9989,0.0078
smooth-disco,0.2,307800,0.9989,0.0078
smooth-disco,0.2,308400,0.9989,0.0078
smooth-disco,0.2,309000,0.9989,0.0078
smooth-disco,0.2,309600,0.9989,0.0078
smooth-disco,0.2,310200,0.9989,0.0078
smooth-disco,0.2,310800,0.9989,0.0078
smooth-disco,0.2,311400,0.9989,0.0078
smooth-disco,0.2,312000,0.9989,0.0078
smooth-disco,0.2,312600,0.9989,0.0078
smooth-disco,0.2,313200,0.9989,0.0078
smooth-disco,0.2,313800,0.9989,0.0078
smooth-disco,0.2,314400,0.9989,0.0078
smooth-disco,0.2,315000,0.9989,0.0078
smooth-disco,0.2,315600,0.9989,0.0078
smooth-disco,0.2,316200,0.9989,0.0078
smooth-disco,0.2,316800,0.9989,0.0078
smooth-disco,0.2,317400,0.9989,0.0078
smooth-disco,0.2,318000,0.9989,0.0078
smooth-disco,0.2,318600,0.9989,0.0078
smooth-disco,0.2,319200,0.9989,0.0078
smooth-disco,0.2,319800,0.9989,0.0078
smooth-disco,0.2,320400,0.9989,0.0078
smooth-disco,0.2,321000,0.9989,0.0078
smooth-disco,0.2,321600,0.9989,0.0078
smooth-disco,0.2,322200,0.9989,0.0078
smooth-disco,0.2,322800,0.9989,0.0078
smooth-disco,0.2,323400,0.9989,0.0078
smooth-disco,0.2,324000,0.9989,0.0078
smooth-disco,0.2,324600,0.9989,0.0078
smooth-disco,0.2,325200,0.9989,0.0078
smooth-disco,0.2,325800,0.9989,0.0078
smooth-disco,0.2,326400,0.9989,0.0078
smooth-disco,0.2,327000,0.9989,0.0078
smooth-disco,0.2,327600,1.0000,0.0000
smooth-disco,0.4,0,0.0248,0.0033
smooth-disco,0.4,600,0.0253,0.0053
smooth-disco,0.4,1200,0.0273,0.0088
smooth-disco,0.4,1800,0.0292,0.0125
smooth-disco,0.4,2400,0.0311,0.0132
smooth-disco,0.4,3000,0.0315,0.0150
smooth-disco,0.4,3600,0.0340,0.0166
smooth-disco,0.4,4200,0.0350,0.0175
smooth-disco,0.4,4800,0.0373,0.0208
smooth-disco,0.4,5400,0.0388,0.0231
smooth-disco,0.4,6000,0.0388,0.0231
smooth-disco,0.4,6600,0.0399,0.0254
smooth-disco,0.4,7200,0.0404,0.0255
smooth-disco,0.4,7800,0.0413,0.0262
smooth-disco,0.4,8400,0.0413,0.0262
smooth-disco,0.4,9000,0.0419,0.0276
smooth-disco,0.4,9600,0.0423,0.0277
smooth-disco,0.4,10200,0.0438,0.0298
smooth-disco,0.4,10800,0.0448,0.0304
smooth-disco,0.4,11400,0.0453,0.0311
smooth-disco,0.4,12000,0.0473,0.0326
smooth-disco,0.4,12600,0.0494,0.0345
smooth-disco,0.4,13200,0.0523,0.0357
smooth-disco,0.4,13800,0.0561,0.0367
smooth-disco,0.4,14400,0.0590,0.0410
smooth-disco,0.4,15000,0.0637,0.0467
smooth-disco,0.4,15600,0.0672,0.0486
smooth-disco,0.4,16200,0.0695,0.0514
smooth-disco,0.4,16800,0.0701,0.0527
smooth-disco,0.4,17400,0.0748,0.0550
smooth-disco,0.4,18000,0.0767,0.0571
smooth-disco,0.4,18600,0.0791,0.0612
smooth-disco,0.4,19200,0.0844,0.0644
smooth-disco,0.4,19800,0.0873,0.0665
smooth-disco,0.4,20400,0.0902,0.0682
smooth-disco,0.4,21000,0.0942,0.0714
smooth-disco,0.4,21600,0.0960,0.0718
smooth-disco,0.4,22200,0.0995,0.0736
smooth-disco,0.4,22800,0.1046,0.0771
smooth-disco,0.4,23400,0.1079,0.0785
smooth-disco,0.4,24000,0.1126,0.0849
smooth-disco,0.4,24600,0.1164,0.0882
smooth-disco,0.4,25200,0.1195,0.0905
smooth-disco,0.4,25800,0.1232,0.0928
smooth-disco,0.4,26400,0.1275,0.0956
smooth-disco,0.4,27000,0.1312,0.0995
smooth-disco,0.4,27600,0.1388,0.1050
smooth-disco,0.4,28200,0.1447,0.1058
smooth-disco,0.4,28800,0.1508,0.1091
smooth-disco,0.4,29400,0.1551,0.1123
smooth-disco,0.4,30000,0.1604,0.1154
smooth-disco,0.4,30600,0.1674,0.1202
smooth-disco,0.4,31200,0.1741,0.1252
smooth-disco,0.4,31800,0.1808,0.1297
smooth-disco,0.4,32400,0.1872,0.1327
smooth-disco,0.4,33000,0.1941,0.1370
smooth-disco,0.4,33600,0.1995,0.1408
smooth-disco,0.4,34200,0.2042,0.1436
smooth-disco,0.4,34800,0.2092,0.1484
smooth-disco,0.4,35400,0.2128,0.1527
smooth-disco,0.4,36000,0.2186,0.1580
smooth-disco,0.4,36600,0.2259,0.1626
smooth-disco,0.4,37200,0.2336,0.1645
smooth-disco,0.4,37800,0.2415,0.1677
smooth-disco,0.4,38400,0.2503,0.1767
smooth-disco,0.4,39000,0.2570,0.1770
smooth-disco,0.4,39600,0.2696,0.1846
smooth-disco,0.4,40200,0.2789,0.1893
smooth-disco,0.4,40800,0.2850,0.1947
smooth-disco,0.4,41400,0.2902,0.1994
smooth-disco,0.4,42000,0.3005,0.2040
smooth-disco,0.4,42600,0.3097,0.2084
smooth-disco,0.4,43200,0.3137,0.2086
smooth-disco,0.4,43800,0.3208,0.2100
smooth-disco,0.4,44400,0.3252,0.2130
smooth-disco,0.4,45000,0.3328,0.2149
smooth-disco,0.4,45600,0.3405,0.2171
smooth-disco,0.4,46200,0.3490,0.2184
smooth-disco,0.4,46800,0.3577,0.2192
smooth-disco,0.4,47400,0.3639,0.2189
smooth-disco,0.4,48000,0.3746,0.2235
smooth-disco,0.4,48600,0.3841,0.2249
smooth-disco,0.4,49200,0.3913,0.2288
smooth-disco,0.4,49800,0.4018,0.2313
smooth-disco,0.4,50400,0.4121,0.2372
smooth-disco,0.4,51000,0.4246,0.2381
smooth-disco,0.4,51600,0.4338,0.2385
smooth-disco,0.4,52200,0.4396,0.2411
smooth-disco,0.4,52800,0.4513,0.2421
smooth-disco,0.4,53400,0.4589,0.2409
smooth-disco,0.4,54000,0.4674,0.2433
smooth-disco,0.4,54600,0.4755,0.2446
smooth-disco,0.4,55200,0.4868,0.2439
smooth-disco,0.4,55800,0.4962,0.2437
smooth-disco,0.4,56400,0.5066,0.2449
smooth-disco,0.4,57000,0.5109,0.2454
smooth-disco,0.4,57600,0.5187,0.2475
smooth-disco,0.4,58200,0.5274,0.2437
smooth-disco,0.4,58800,0.5361,0.2477
smooth-disco,0.4,59400,0.5425,0.2467
smooth-disco,0.4,60000,0.5533,0.2458
smooth-disco,0.4,60600,0.5582,0.2481
smooth-disco,0.4,61200,0.5644,0.2471
smooth-disco,0.4,61800,0.5714,0.2482
smooth-disco,0.4,62400,0.5798,0.2477
smooth-disco,0.4,63000,0.5884,0.2479
smooth-disco,0.4,63600,0.5977,0.2462
smooth-disco,0.4,64200,0.6053,0.2468
smooth-disco,0.4,64800,0.6137,0.2459
smooth-disco,0.4,65400,0.6216,0.2455
smooth-disco,0.4,66000,0.6280,0.2442
smooth-disco,0.4,66600,0.6328,0.2432
smooth-disco,0.4,67200,0.6392,0.2429
smooth-disco,0.4,67800,0.6482,0.2448
smooth-disco,0.4,68400,0.6549,0.2457
smooth-disco,0.4,69000,0.6654,0.2424
smooth-disco,0.4,69600,0.6741,0.2403
smooth-disco,0.4,70200,0.6815,0.2399
smooth-disco,0.4,70800,0.6872,0.2418
smooth-disco,0.4,71400,0.6927,0.2418
smooth-disco,0.4,72000,0.7000,0.2399
smooth-disco,0.4,72600,0.7056,0.2389
smooth-disco,0.4,73200,0.7149,0.2374
smooth-disco,0.4,73800,0.7205,0.2349
smooth-disco,0.4,74400,0.7229,0.2334
smooth-disco,0.4,75000,0.7300,0.2321
smooth-disco,0.4,75600,0.7371,0.2302
smooth-disco,0.4,76200,0.7452,0.2267
smooth-disco,0.4,76800,0.7540,0.2224
smooth-disco,0.4,77400,0.7603,0.2230
smooth-disco,0.4,78000,0.7632,0.2218
smooth-disco,0.4,78600,0.7695,0.2190
smooth-disco,0.4,79200,0.7760,0.2182
smooth-disco,0.4,79800,0.7813,0.2156
smooth-disco,0.4,80400,0.7874,0.2117
smooth-disco,0.4,81000,0.7950,0.2056
smooth-disco,0.4,81600,0.8002,0.2037
smooth-disco,0.4,82200,0.8080,0.2026
smooth-disco,0.4,82800,0.8150,0.2001
smooth-disco,0.4,83400,0.8184,0.1991
smooth-disco,0.4,84000,0.8220,0.1953
smooth-disco,0.4,84600,0.8264,0.1940
smooth-disco,0.4,85200,0.8293,0.1920
smooth-disco,0.4,85800,0.8312,0.1912
smooth-disco,0.4,86400,0.8344,0.1896
smooth-disco,0.4,87000,0.8390,0.1892
smooth-disco,0.4,87600,0.8409,0.1867
smooth-disco,0.4,88200,0.8442,0.1855
smooth-disco,0.4,88800,0.8466,0.1843
smooth-disco,0.4,89400,0.8504,0.1833
smooth-disco,0.4,90000,0.8560,0.1806
smooth-disco,0.4,90600,0.8580,0.1795
smooth-disco,0.4,91200,0.8630,0.1755
smooth-disco,0.4,91800,0.8674,0.1717
smooth-disco,0.4,92400,0.8732,0.1712
smooth-disco,0.4,93000,0.8773,0.1686
smooth-disco,0.4,93600,0.8801,0.1658
smooth-disco,0.4,94200,0.8843,0.1632
smooth-disco,0.4,94800,0.8878,0.1618
smooth-disco,0.4,95400,0.8907,0.1599
smooth-disco,0.4,96000,0.8941,0.1573
smooth-disco,0.4,96600,0.8984,0.1516
smooth-disco,0.4,97200,0.9030,0.1498
smooth-disco,0.4,97800,0.9046,0.1490
smooth-disco,0.4,98400,0.9066,0.1473
smooth-disco,0.4,99000,0.9089,0.1412
smooth-disco,0.4,99600,0.9124,0.1412
smooth-disco,0.4,100200,0.9142,0.1400
smooth-disco,0.4,100800,0.9170,0.1397
smooth-disco,0.4,101400,0.9200,0.1395
smooth-disco,0.4,102000,0.9216,0.1385
smooth-disco,0.4,102600,0.9241,0.1347
smooth-disco,0.4,103200,0.9264,0.1310
smooth-disco,0.4,103800,0.9293,0.1316
smooth-disco,0.4,104400,0.9299,0.1316
smooth-disco,0.4,105000,0.9318,0.1314
smooth-disco,0.4,105600,0.9347,0.1284
smooth-disco,0.4,106200,0.9361,0.1265
smooth-disco,0.4,106800,0.9380,0.1230
smooth-disco,0.4,107400,0.9383,0.1217
smooth-disco,0.4,108000,0.9408,0.1155
smooth-disco,0.4,108600,0.9418,0.1157
smooth-disco,0.4,109200,0.9432,0.1156
smooth-disco,0.4,109800,0.9452,0.1148
smooth-disco,0.4,110400,0.9465,0.1127
smooth-disco,0.4,111000,0.9490,0.1101
smooth-disco,0.4,111600,0.9490,0.1101
smooth-disco,0.4,112200,0.9509,0.1062
smooth-disco,0.4,112800,0.9533,0.0991
smooth-disco,0.4,113400,0.9542,0.0968
smooth-disco,0.4,114000,0.9555,0.0945
smooth-disco,0.4,114600,0.9568,0.0912
smooth-disco,0.4,115200,0.9568,0.0912
smooth-disco,0.4,115800,0.9579,0.0916
smooth-disco,0.4,116400,0.9601,0.0865
smooth-disco,0.4,117000,0.9624,0.0808
smooth-disco,0.4,117600,0.9636,0.0766
smooth-disco,0.4,118200,0.9651,0.0733
smooth-disco,0.4,118800,0.9663,0.0717
smooth-disco,0.4,119400,0.9674,0.0703
smooth-disco,0.4,120000,0.9699,0.0690
smooth-disco,0.4,120600,0.9704,0.0662
smooth-disco,0.4,121200,0.9715,0.0662
smooth-disco,0.4,121800,0.9730,0.0652
smooth-disco,0.4,122400,0.9735,0.0651
smooth-disco,0.4,123000,0.9750,0.0614
smooth-disco,0.4,123600,0.9754,0.0586
smooth-disco,0.4,124200,0.9763,0.0576
smooth-disco,0.4,124800,0.9773,0.0543
smooth-disco,0.4,125400,0.9787,0.0535
smooth-disco,0.4,126000,0.9805,0.0536
smooth-disco,0.4,126600,0.9814,0.0528
smooth-disco,0.4,127200,0.9819,0.0526
smooth-disco,0.4,127800,0.9824,0.0527
smooth-disco,0.4,128400,0.9829,0.0498
smooth-disco,0.4,129000,0.9848,0.0483
smooth-disco,0.4,129600,0.9852,0.0454
smooth-disco,0.4,130200,0.9852,0.0454
smooth-disco,0.4,130800,0.9857,0.0424
smooth-disco,0.4,131400,0.9857,0.0424
smooth-disco,0.4,132000,0.9869,0.0391
smooth-disco,0.4,132600,0.9881,0.0385
smooth-disco,0.4,133200,0.9881,0.0385
smooth-disco,0.4,133800,0.9881,0.0385
smooth-disco,0.4,134400,0.9881,0.0385
smooth-disco,0.4,135000,0.9886,0.0382
smooth-disco,0.4,135600,0.9890,0.0378
smooth-disco,0.4,136200,0.9895,0.0349
smooth-disco,0.4,136800,0.9898,0.0347
smooth-disco,0.4,137400,0.9898,0.0347
smooth-disco,0.4,138000,0.9898,0.0347
smooth-disco,0.4,138600,0.9908,0.0338
smooth-disco,0.4,139200,0.9917,0.0307
smooth-disco,0.4,139800,0.9917,0.0307
smooth-disco,0.4,140400,0.9921,0.0307
smooth-disco,0.4,141000,0.9921,0.0307
smooth-disco,0.4,141600,0.9921,0.0307
smooth-disco,0.4,142200,0.9921,0.0307
smooth-disco,0.4,142800,0.9926,0.0276
smooth-disco,0.4,143400,0.9931,0.0246
smooth-disco,0.4,144000,0.9931,0.0246
smooth-disco,0.4,144600,0.9936,0.0245
smooth-disco,0.4,145200,0.9936,0.0245
smooth-disco,0.4,145800,0.9940,0.0216
smooth-disco,0.4,146400,0.9940,0.0216
smooth-disco,0.4,147000,0.9954,0.0160
smooth-disco,0.4,147600,0.9960,0.0156
smooth-disco,0.4,148200,0.9970,0.0116
smooth-disco,0.4,148800,0.9970,0.0116
smooth-disco,0.4,149400,0.9970,0.0116
smooth-disco,0.4,150000,0.9970,0.0116
smooth-disco,0.4,150600,0.9970,0.0116
smooth-disco,0.4,151200,0.9970,0.0116
smooth-disco,0.4,151800,0.9970,0.0116
smooth-disco,0.4,152400,0.9974,0.0091
smooth-disco,0.4,153000,0.9974,0.0091
smooth-disco,0.4,153600,0.9974,0.0091
smooth-disco,0.4,154200,0.9974,0.0091
smooth-disco,0.4,154800,0.9974,0.0091
smooth-disco,0.4,155400,0.9974,0.0091
smooth-disco,0.4,156000,0.9979,0.0072
smooth-disco,0.4,156600,0.9984,0.0063
smooth-disco,0.4,157200,0.9984,0.0063
smooth-disco,0.4,157800,0.9984,0.0063
smooth-disco,0.4,158400,0.9984,0.0063
smooth-disco,0.4,159000,0.9984,0.0063
smooth-disco,0.4,159600,0.9984,0.0063
smooth-disco,0.4,160200,0.9984,0.0063
smooth-disco,0.4,160800,0.9984,0.0063
smooth-disco,0.4,161400,0.9984,0.0063
smooth-disco,0.4,162000,0.9984,0.0063
smooth-disco,0.4,162600,0.9984,0.0063
smooth-disco,0.4,163200,0.9984,0.0063
smooth-disco,0.4,163800,0.9989,0.0055
smooth-disco,0.4,164400,0.9989,0.0055
smooth-disco,0.4,165000,0.9989,0.0055
smooth-disco,0.4,165600,0.9989,0.0055
smooth-disco,0.4,166200,0.9989,0.0055
smooth-disco,0.4,166800,0.9989,0.0055
smooth-disco,0.4,167400,0.9989,0.0055
smooth-disco,0.4,168000,0.9989,0.0055
smooth-disco,0.4,168600,0.9989,0.0055
smooth-disco,0.4,169200,0.9989,0.0055
smooth-disco,0.4,169800,0.9989,0.0055
smooth-disco,0.4,170400,0.9989,0.0055
smooth-disco,0.4,171000,0.9989,0.0055
smooth-disco,0.4,171600,0.9989,0.0055
smooth-disco,0.4,172200,0.9989,0.0055
smooth-disco,0.4,172800,0.9994,0.0044
smooth-disco,0.4,173400,0.9994,0.0044
smooth-disco,0.4,174000,0.9994,0.0044
smooth-disco,0.4,174600,0.9994,0.0044
smooth-disco,0.4,175200,0.9994,0.0044
smooth-disco,0.4,175800,0.9994,0.0044
smooth-disco,0.4,176400,0.9994,0.0044
smooth-disco,0.4,177000,0.9994,0.0044
smooth-disco,0.4,177600,0.9994,0.0044
smooth-disco,0.4,178200,0.9994,0.0044
smooth-disco,0.4,178800,0.9994,0.0044
smooth-disco,0.4,179400,0.9994,0.0044
smooth-disco,0.4,180000,0.9994,0.0044
smooth-disco,0.4,180600,0.9994,0.0044
smooth-disco,0.4,181200,0.9994,0.0044
smooth-disco,0.4,181800,0.9994,0.0044
smooth-disco,0.4,182400,0.9994,0.0044
smooth-disco,0.4,183000,0.9994,0.0044
smooth-disco,0.4,183600,0.9994,0.0044
smooth-disco,0.4,184200,0.9994,0.0044
smooth-disco,0.4,184800,0.9994,0.0044
smooth-disco,0.4,185400,0.9994,0.0044
smooth-disco,0.4,186000,0.9994,0.0044
smooth-disco,0.4,186600,0.9994,0.0044
smooth-disco,0.4,187200,0.9994,0.0044
smooth-disco,0.4,187800,0.9994,0.0044
smooth-disco,0.4,188400,0.9994,0.0044
smooth-disco,0.4,189000,0.9994,0.0044
smooth-disco,0.4,189600,0.9994,0.0044
smooth-disco,0.4,190200,0.9994,0.0044
smooth-disco,0.4,190800,1.0000,0.0000
smooth-disco,0.6,0,0.0167,0.0015
smooth-disco,0.6,600,0.0177,0.0044
smooth-disco,0.6,1200,0.0191,0.0064
smooth-disco,0.6,1800,0.0207,0.0091
smooth-disco,0.6,2400,0.0229,0.0108
smooth-disco,0.6,3000,0.0243,0.0132
smooth-disco,0.6,3600,0.0278,0.0160
smooth-disco,0.6,4200,0.0291,0.0178
smooth-disco,0.6,4800,0.0304,0.0188
smooth-disco,0.6,5400,0.0324,0.0217
smooth-disco,0.6,6000,0.0339,0.0241
smooth-disco,0.6,6600,0.0351,0.0252
smooth-disco,0.6,7200,0.0362,0.0266
smooth-disco,0.6,7800,0.0376,0.0271
smooth-disco,0.6,8400,0.0395,0.0301
smooth-disco,0.6,9000,0.0417,0.0335
smooth-disco,0.6,9600,0.0441,0.0372
smooth-disco,0.6,10200,0.0475,0.0397
smooth-disco,0.6,10800,0.0499,0.0424
smooth-disco,0.6,11400,0.0512,0.0437
smooth-disco,0.6,12000,0.0541,0.0461
smooth-disco,0.6,12600,0.0587,0.0515
smooth-disco,0.6,13200,0.0616,0.0536
smooth-disco,0.6,13800,0.0644,0.0558
smooth-disco,0.6,14400,0.0674,0.0594
smooth-disco,0.6,15000,0.0728,0.0647
smooth-disco,0.6,15600,0.0781,0.0666
smooth-disco,0.6,16200,0.0814,0.0680
smooth-disco,0.6,16800,0.0853,0.0725
smooth-disco,0.6,17400,0.0899,0.0747
smooth-disco,0.6,18000,0.0947,0.0785
smooth-disco,0.6,18600,0.0989,0.0813
smooth-disco,0.6,19200,0.1085,0.0894
smooth-disco,0.6,19800,0.1146,0.0937
smooth-disco,0.6,20400,0.1198,0.0984
smooth-disco,0.6,21000,0.1233,0.1007
smooth-disco,0.6,21600,0.1289,0.1052
smooth-disco,0.6,22200,0.1346,0.1125
smooth-disco,0.6,22800,0.1392,0.1173
smooth-disco,0.6,23400,0.1455,0.1205
smooth-disco,0.6,24000,0.1541,0.1263
smooth-disco,0.6,24600,0.1576,0.1297
smooth-disco,0.6,25200,0.1625,0.1333
smooth-disco,0.6,25800,0.1704,0.1397
smooth-disco,0.6,26400,0.1776,0.1447
smooth-disco,0.6,27000,0.1822,0.1470
smooth-disco,0.6,27600,0.1908,0.1515
smooth-disco,0.6,28200,0.1999,0.1530
smooth-disco,0.6,28800,0.2096,0.1585
smooth-disco,0.6,29400,0.2180,0.1629
smooth-disco,0.6,30000,0.2285,0.1663
smooth-disco,0.6,30600,0.2375,0.1699
smooth-disco,0.6,31200,0.2474,0.1730
smooth-disco,0.6,31800,0.2543,0.1775
smooth-disco,0.6,32400,0.2638,0.1798
smooth-disco,0.6,33000,0.2734,0.1822
smooth-disco,0.6,33600,0.2851,0.1870
smooth-disco,0.6,34200,0.2980,0.1927
smooth-disco,0.6,34800,0.3073,0.1973
smooth-disco,0.6,35400,0.3182,0.2026
smooth-disco,0.6,36000,0.3274,0.2074
smooth-disco,0.6,36600,0.3406,0.2120
smooth-disco,0.6,37200,0.3527,0.2159
smooth-disco,0.6,37800,0.3636,0.2195
smooth-disco,0.6,38400,0.3794,0.2271
smooth-disco,0.6,39000,0.3935,0.2286
smooth-disco,0.6,39600,0.4035,0.2305
smooth-disco,0.6,40200,0.4145,0.2312
smooth-disco,0.6,40800,0.4241,0.2328
smooth-disco,0.6,41400,0.4343,0.2352
smooth-disco,0.6,42000,0.4444,0.2379
smooth-disco,0.6,42600,0.4577,0.2370
smooth-disco,0.6,43200,0.4684,0.2402
smooth-disco,0.6,43800,0.4817,0.2411
smooth-disco,0.6,44400,0.4941,0.2458
smooth-disco,0.6,45000,0.5089,0.2470
smooth-disco,0.6,45600,0.5226,0.2453
smooth-disco,0.6,46200,0.5358,0.2470
smooth-disco,0.6,46800,0.5466,0.2475
smooth-disco,0.6,47400,0.5587,0.2452
smooth-disco,0.6,48000,0.5689,0.2443
smooth-disco,0.6,48600,0.5845,0.2421
smooth-disco,0.6,49200,0.5982,0.2417
smooth-disco,0.6,49800,0.6101,0.2418
smooth-disco,0.6,50400,0.6199,0.2412
smooth-disco,0.6,51000,0.6311,0.2388
smooth-disco,0.6,51600,0.6430,0.2380
smooth-disco,0.6,52200,0.6579,0.2354
smooth-disco,0.6,52800,0.6684,0.2344
smooth-disco,0.6,53400,0.6764,0.2339
smooth-disco,0.6,54000,0.6884,0.2342
smooth-disco,0.6,54600,0.6995,0.2330
smooth-disco,0.6,55200,0.7083,0.2320
smooth-disco,0.6,55800,0.7177,0.2274
smooth-disco,0.6,56400,0.7287,0.2261
smooth-disco,0.6,57000,0.7369,0.2242
smooth-disco,0.6,57600,0.7436,0.2236
smooth-disco,0.6,58200,0.7514,0.2212
smooth-disco,0.6,58800,0.7576,0.2203
smooth-disco,0.6,59400,0.7657,0.2169
smooth-disco,0.6,60000,0.7743,0.2152
smooth-disco,0.6,60600,0.7812,0.2130
smooth-disco,0.6,61200,0.7910,0.2067
smooth-disco,0.6,61800,0.7953,0.2054
smooth-disco,0.6,62400,0.8015,0.2038
smooth-disco,0.6,63000,0.8123,0.1993
smooth-disco,0.6,63600,0.8198,0.1933
smooth-disco,0.6,64200,0.8262,0.1889
smooth-disco,0.6,64800,0.8346,0.1871
smooth-disco,0.6,65400,0.8401,0.1856
smooth-disco,0.6,66000,0.8455,0.1785
smooth-disco,0.6,66600,0.8515,0.1743
smooth-disco,0.6,67200,0.8577,0.1687
smooth-disco,0.6,67800,0.8631,0.1660
smooth-disco,0.6,68400,0.8705,0.1620
smooth-disco,0.6,69000,0.8772,0.1568
smooth-disco,0.6,69600,0.8824,0.1525
smooth-disco,0.6,70200,0.8892,0.1497
smooth-disco,0.6,70800,0.8929,0.1496
smooth-disco,0.6,71400,0.8973,0.1459
smooth-disco,0.6,72000,0.9007,0.1430
smooth-disco,0.6,72600,0.9037,0.1394
smooth-disco,0.6,73200,0.9082,0.1352
smooth-disco,0.6,73800,0.9129,0.1328
smooth-disco,0.6,74400,0.9153,0.1315
smooth-disco,0.6,75000,0.9179,0.1284
smooth-disco,0.6,75600,0.9225,0.1239
smooth-disco,0.6,76200,0.9252,0.1199
smooth-disco,0.6,76800,0.9279,0.1160
smooth-disco,0.6,77400,0.9314,0.1095
smooth-disco,0.6,78000,0.9354,0.1073
smooth-disco,0.6,78600,0.9402,0.1006
smooth-disco,0.6,79200,0.9420,0.0996
smooth-disco,0.6,79800,0.9451,0.0973
smooth-disco,0.6,80400,0.9481,0.0933
smooth-disco,0.6,81000,0.9517,0.0894
smooth-disco,0.6,81600,0.9560,0.0862
smooth-disco,0.6,82200,0.9583,0.0833
smooth-disco,0.6,82800,0.9617,0.0759
smooth-disco,0.6,83400,0.9634,0.0755
smooth-disco,0.6,84000,0.9655,0.0713
smooth-disco,0.6,84600,0.9687,0.0663
smooth-disco,0.6,85200,0.9710,0.0615
smooth-disco,0.6,85800,0.9727,0.0603
smooth-disco,0.6,86400,0.9747,0.0589
smooth-disco,0.6,87000,0.9757,0.0587
smooth-disco,0.6,87600,0.9771,0.0563
smooth-disco,0.6,88200,0.9788,0.0496
smooth-disco,0.6,88800,0.9794,0.0493
smooth-disco,0.6,89400,0.9806,0.0482
smooth-disco,0.6,90000,0.9822,0.0472
smooth-disco,0.6,90600,0.9838,0.0459
smooth-disco,0.6,91200,0.9841,0.0456
smooth-disco,0.6,91800,0.9844,0.0455
smooth-disco,0.6,92400,0.9848,0.0453
smooth-disco,0.6,93000,0.9851,0.0432
smooth-disco,0.6,93600,0.9858,0.0409
smooth-disco,0.6,94200,0.9865,0.0389
smooth-disco,0.6,94800,0.9865,0.0389
smooth-disco,0.6,95400,0.9871,0.0379
smooth-disco,0.6,96000,0.9875,0.0358
smooth-disco,0.6,96600,0.9888,0.0319
smooth-disco,0.6,97200,0.9895,0.0298
smooth-disco,0.6,97800,0.9898,0.0278
smooth-disco,0.6,98400,0.9902,0.0276
smooth-disco,0.6,99000,0.9905,0.0256
smooth-disco,0.6,99600,0.9909,0.0247
smooth-disco,0.6,100200,0.9919,0.0207
